0,0,0,0.1
17,0,0,0.1
34,0,0,0.15
51,0,0,0.35
68,0,0,0.76
85,0,0,1.32
102,0,0,2.2
119,0,0,3.36
136,0,0,4.85
153,0,0,6.66
170,0,0,8.83
187,0,0,11.4
204,0,0,14.4
221,0,0,17.9
238,0,0,21.9
255,0,0,26.2
