0
0
0
0
0
0
0
0
0.0024941
0.0090453
0.015043
0.020774
0.026328
0.031752
0.037072
0.042307
0.047469
0.052568
0.057612
0.062606
0.067556
0.072465
0.077336
0.082173
0.086977
0.091752
0.096499
0.10122
0.10591
0.11059
0.11524
0.11987
0.12447
0.12906
0.13363
0.13819
0.14272
0.14724
0.15175
0.15624
0.16071
0.16517
0.16962
0.17405
0.17848
0.18288
0.18728
0.19167
0.19604
0.2004
0.20476
0.2091
0.21343
0.21775
0.22206
0.22636
0.23066
0.23494
0.23922
0.24348
0.24774
0.25199
0.25623
0.26047
0.26469
0.26891
0.27312
0.27732
0.28152
0.28571
0.28989
0.29407
0.29824
0.3024
0.30656
0.3107
0.31485
0.31898
0.32312
0.32724
0.33136
0.33547
0.33958
0.34368
0.34778
0.35187
0.35595
0.36004
0.36411
0.36818
0.37224
0.3763
0.38036
0.38441
0.38845
0.39249
0.39653
0.40056
0.40459
0.40861
0.41263
0.41664
0.42065
0.42465
0.42865
0.43265
0.43664
0.44063
0.44461
0.44859
0.45256
0.45654
0.4605
0.46447
0.46843
0.47238
0.47634
0.48028
0.48423
0.48817
0.49211
0.49604
0.49997
0.5039
0.50782
0.51174
0.51566
0.51957
0.52348
0.52739
0.53129
0.53519
0.53909
0.54298
0.54687
0.55076
0.55465
0.55853
0.56241
0.56628
0.57015
0.57402
0.57789
0.58175
0.58561
0.58947
0.59332
0.59718
0.60103
0.60487
0.60872
0.61256
0.61639
0.62023
0.62406
0.62789
0.63172
0.63554
0.63937
0.64319
0.647
0.65082
0.65463
0.65844
0.66225
0.66605
0.66985
0.67365
0.67745
0.68124
0.68504
0.68883
0.69261
0.6964
0.70018
0.70396
0.70774
0.71152
0.71529
0.71906
0.72283
0.7266
0.73036
0.73412
0.73789
0.74164
0.7454
0.74915
0.75291
0.75665
0.7604
0.76415
0.76789
0.77163
0.77537
0.77911
0.78284
0.78658
0.79031
0.79404
0.79777
0.80149
0.80521
0.80894
0.81265
0.81637
0.82009
0.8238
0.82751
0.83122
0.83493
0.83864
0.84234
0.84604
0.84974
0.85344
0.85714
0.86084
0.86453
0.86822
0.87191
0.8756
0.87928
0.88297
0.88665
0.89033
0.89401
0.89769
0.90137
0.90504
0.90871
0.91238
0.91605
0.91972
0.92339
0.92705
0.93071
0.93437
0.93803
0.94169
0.94535
0.949
0.95265
0.95631
0.95996
0.9636
0.96725
0.97089
0.97454
0.97818
0.98182
0.98546
0.9891
0.99273
0.99637
1
