0,0,0,0.1
0,17,0,0.1
0,34,0,0.22
0,51,0,0.67
0,68,0,1.52
0,85,0,2.85
0,102,0,4.76
0,119,0,7.25
0,136,0,10.4
0,153,0,14.4
0,170,0,18.8
0,187,0,24.1
0,204,0,30.2
0,221,0,36.8
0,238,0,43.9
0,255,0,50.1
