0,0,0,0.14
0,17,0,2.8
0,34,0,6.9
0,51,0,9.54
0,68,0,13.2
0,85,0,16.8
0,102,0,20.4
0,119,0,23.9
0,136,0,27.8
0,153,0,31.5
0,170,0,35
0,187,0,38.1
0,204,0,42
0,221,0,45.3
0,238,0,48.1
0,255,0,50.1
