0,0,0,0.1
0,0,17,0.1
0,0,34,0.1
0,0,51,0.12
0,0,68,0.2
0,0,85,0.32
0,0,102,0.52
0,0,119,0.78
0,0,136,1.12
0,0,153,1.57
0,0,170,2.13
0,0,187,2.83
0,0,204,3.7
0,0,221,4.85
0,0,238,6.32
0,0,255,9.3
