0,0,0,0.14
0,0,17,0.98
0,0,34,1.58
0,0,51,2.14
0,0,68,2.66
0,0,85,3.15
0,0,102,3.61
0,0,119,4.08
0,0,136,4.66
0,0,153,5.09
0,0,170,5.59
0,0,187,6.13
0,0,204,6.6
0,0,221,7.15
0,0,238,7.91
0,0,255,9.31
